ORISPL,NAMEPCAP,GENNTAN,weighted_coal_CAPFAC,weighted_coal_AGE,coal_FUELS,num_coal_GENS,YEAR,NONcoal_FUELS,PNAME,PLGENACL,PLSO2AN,PLPRMFL,PLCLPR,SECTOR,FIPSST,FIPSCNTY,LAT,LON
477.0,191.7,1047943.0,0.624,50.0,['BIT'],1,2014,['NG'],Valmont,1019921.1,889.339,BIT,97.22877063103402,not reported,8,13.0,40.0195,-105.202
492.0,257.0,1169606.0,0.5564660304410203,44.085603112840545,"['SUB', 'SUB', 'SUB']",3,2014,0,Martin Drake,1153457.9,3451.712,SUB,98.61935389149247,not reported,8,41.0,38.824444,-104.833333
508.0,43.5,0.0,0.0,26.264367816091863,"['SUB', 'SUB']",2,2014,"['WND', 'WND']",Lamar,0.0,not reported,WND,0.0,not reported,8,99.0,38.033327,-102.537915
511.0,3.7,0.0,0.0,64.0,['BIT'],1,2014,"['NG', 'NG', 'DFO', 'DFO', 'DFO']",Trinidad (CO),0.0,0.035,NG,0.0,not reported,8,71.0,37.178979,-104.487492
525.0,465.4,3156780.0,0.775281344914755,42.490760636012055,"['BIT', 'BIT']",2,2014,0,Hayden,3153816.2,2226.715,BIT,99.9061145205104,not reported,8,107.0,40.4856,-107.185
527.0,113.8,417584.0,0.4189700060347139,32.701230228471104,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Nucla,415448.88,931.329,BIT,99.48869759968315,not reported,8,85.0,38.2383,-108.5069
564.0,929.0,4594728.0,0.5721148435772476,22.5,"['BIT', 'BIT']",2,2014,"['NG', 'NG']",Curtis H. Stanton Energy Center,4162227.2,2522.592,BIT,68.5113336442416,not reported,12,95.0,28.4822,-81.1678
568.0,400.0,832154.0,0.237,46.0,['SUB'],1,2014,['KER'],Bridgeport Harbor Station,824947.89,921.648,SUB,99.04655806819434,not reported,9,1.0,41.1706,-73.1844
594.0,445.5,873025.0,0.224,34.0,['BIT'],1,2014,['DFO'],Indian River,865384.24,752.772,BIT,99.12082067972136,not reported,10,5.0,38.5857,-75.2341
602.0,1370.0,4758982.0,0.3982213259054142,26.5,"['BIT', 'BIT']",2,2014,0,Brandon Shores,4730985.6,3145.087,BIT,99.41171387457169,not reported,24,3.0,39.18,-76.5389
628.0,2442.7,11760275.0,0.5784939634489841,37.067752896384945,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Crystal River,11729112.0,32544.938,BIT,99.73501502217684,not reported,12,17.0,28.9656,-82.6977
641.0,1135.1,3469284.0,0.3717189327826722,44.123337150911766,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Crist Electric Generating Plant,3417458.9,3080.278,BIT,98.50617212306703,not reported,12,33.0,30.5661,-87.2244
642.0,98.0,31637.0,0.03829060909694345,61.0,"['BIT', 'BIT']",2,2014,0,Scholz Electric Generating Plant,31557.469,856.025,BIT,99.74861396466164,not reported,12,63.0,30.6692,-84.8869
643.0,340.0,947821.0,0.3577920672785262,47.87999999999988,"['BIT', 'BIT']",2,2014,"['NG', 'NG', 'NG', 'DFO']",Lansing Smith Generating Plant,944496.02,6921.464,NG,20.95951767872731,not reported,12,5.0,30.2686,-85.7003
645.0,1822.5,10116412.0,0.6375914186768985,37.799999999999955,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,['NG'],Big Bend,10091984.0,11156.677,BIT,99.65275785457301,not reported,12,57.0,27.7944,-82.4036
663.0,250.7,822173.0,0.374,33.0,['BIT'],1,2014,"['NG', 'NG', 'NG', 'NG']",Deerhaven,794650.48,1141.379,BIT,89.54161347208058,not reported,12,1.0,29.7592,-82.3878
676.0,363.8,493324.0,0.155,32.00000000000023,['BIT'],1,2014,"['NG', 'NG', 'NG', 'DFO', 'DFO', 'NG', 'NG']",C D McIntosh Jr Power Plant,482376.56,2156.22,NG,21.91046161826433,not reported,12,105.0,28.0801,-81.9229
703.0,3498.6,15975305.0,0.5297415322586956,40.86977648202151,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Bowen,15955741.0,7203.97,BIT,99.87753495286674,not reported,13,15.0,34.1256,-84.9222
708.0,953.0,1130526.0,0.13828175026492093,50.16474291710392,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Hammond,1117448.6,526.593,BIT,98.84324816666312,not reported,13,115.0,34.2528,-85.3456
709.0,1387.2,2537860.0,0.23366070902256234,46.25490196078431,"['BIT', 'BIT', 'BIT']",3,2014,0,Harllee Branch,2529137.3,32544.334,BIT,99.65629515280506,not reported,13,237.0,33.195,-83.2983
727.0,163.2,71770.0,0.05,50.0,['BIT'],1,2014,"['DFO', 'DFO']",Mitchell (GA),71170.967,782.409,BIT,97.3477868964574,not reported,13,95.0,31.444728,-84.134696
728.0,1487.3000000000002,716054.0,0.12058342666893838,49.23122436630183,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",7,2014,0,Yates,680368.84,8105.333,BIT,95.01641429964491,not reported,13,77.0,33.4622,-84.8986
733.0,207.9,593367.0,0.4184393436102783,51.730158730158564,"['BIT', 'BIT', 'BIT']",3,2014,['NG'],Kraft,500554.47,5147.94,BIT,84.56654758599076,not reported,13,51.0,32.1486,-81.1458
753.0,12.5,525.0,0.005,57.0,['BIT'],1,2014,['NG'],Crisp Plant,268.703,4.737,NG,50.50808270676691,not reported,13,321.0,31.844708,-83.940734
856.0,780.3,3713711.0,0.6678389346936259,45.52941176470563,"['SUB', 'SUB', 'SUB']",3,2014,0,E D Edwards,3709467.5,8278.342,SUB,99.88573426954487,not reported,17,143.0,40.5958,-89.6631
861.0,1005.4,5250486.0,0.5975790492537262,44.7076785359061,"['SUB', 'SUB']",2,2014,0,Coffeen,5240333.3,32.148,SUB,99.80663253005298,not reported,17,135.0,39.0586,-89.4031
874.0,360.4,1126329.0,0.357,55.0,['SUB'],1,2014,0,Joliet 9,1121949.6,2553.897,SUB,99.61117738116847,not reported,17,197.0,41.4931,-88.1153
876.0,1319.0,6195907.0,0.5362628554624852,46.5,"['SUB', 'SUB']",2,2014,0,Kincaid Generating Station,6194028.3,2818.268,SUB,99.969677772943,not reported,17,21.0,39.590556,-89.496389
879.0,1785.6,8511424.0,0.5471138601484311,40.5,"['SUB', 'SUB']",2,2014,0,Powerton,8504892.3,16717.304,SUB,99.92325921051626,not reported,17,179.0,40.5408,-89.6786
883.0,681.7,2785108.0,0.4676464180204143,53.915211970075234,"['SUB', 'SUB']",2,2014,"['DFO', 'DFO', 'DFO', 'DFO']",Waukegan,2772914.4,5792.557,SUB,99.49388128365909,not reported,17,97.0,42.3833,-87.8133
884.0,598.4,2732735.0,0.521,51.0,['SUB'],1,2014,0,Will County,4061669.5,8948.701,SUB,99.73616402903859,not reported,17,197.0,41.6334,-88.0629
887.0,1099.8,7171322.0,0.7457401502819145,59.99999999999977,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",6,2014,0,Joppa Steam,7171303.3,18280.784,SUB,99.99973950409633,not reported,17,127.0,37.2094,-88.858889
889.0,1894.1,11701588.0,0.7135134757778175,41.320099255583045,"['SUB', 'SUB', 'SUB']",3,2014,0,Baldwin Energy Complex,11686895.0,4409.442,SUB,99.87443954150773,not reported,17,157.0,38.205,-89.8544
891.0,488.0,2522610.0,0.59,36.0,['SUB'],1,2014,0,Havana,2517841.5,1067.981,SUB,99.81096788965729,not reported,17,125.0,40.2797,-90.08
892.0,306.3,1686603.0,0.6287305074163867,56.46914789422158,"['SUB', 'SUB']",2,2014,0,Hennepin Power Station,1679684.8,3961.017,SUB,99.58981225338583,not reported,17,155.0,41.3028,-89.315
898.0,500.1,3138836.0,0.7237726883468903,52.249550089981994,"['SUB', 'SUB']",2,2014,0,Wood River Power Station,3137049.7,7122.291,SUB,99.94309068693966,not reported,17,119.0,38.8639,-90.1347
963.0,617.8000000000001,2346721.0,0.4577460171021609,26.7900615085789,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Dallman,2335111.7,1209.444,BIT,99.50529743184563,not reported,17,167.0,39.754803,-89.602389
976.0,272.0,1714574.0,0.7320287231697202,41.459558823529505,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,"['NG', 'NG']",Marion,1713319.2,8651.714,BIT,99.22379829277979,not reported,17,199.0,37.619747,-88.953114
983.0,1303.8,6062463.0,0.5560420690402564,58.833333333333485,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",6,2014,0,Clifty Creek,6054861.44,3731.234,BIT,99.87461280984262,not reported,18,77.0,38.7378,-85.4206
988.0,1100.1,2602640.0,0.29496379061260874,55.42359785473991,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Tanners Creek,2594786.3,18090.918,BIT,99.69824220431772,not reported,18,29.0,39.0814,-84.8594
990.0,663.0,3758618.0,0.654094068883829,45.072398190045305,"['BIT', 'BIT', 'BIT']",3,2014,"['DFO', 'DFO', 'NG', 'NG', 'NG', 'DFO']",IPL - Harding Street Station (EW Stout),3750851.3,29855.153,BIT,97.47795484130681,not reported,18,97.0,39.711319,-86.196867
991.0,301.6,744963.0,0.34187206478711024,60.20159151193661,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,['DFO'],IPL - Eagle Valley Generating Station,741710.06,7958.925,BIT,99.55037943433933,not reported,18,109.0,39.48517,-86.4183
994.0,2146.7,11266231.0,0.60278390048988,37.449201099361744,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,"['DFO', 'DFO', 'DFO']",IPL - Petersburg Generating Station,11238918.0,66251.851,BIT,99.75655485344343,not reported,18,125.0,38.5281,-87.2525
995.0,603.5,2161417.0,0.4108175099946008,47.892957746478714,"['BIT', 'BIT']",2,2014,['NG'],Bailly Generating Station,2138527.9,1116.755,BIT,98.90696885770708,not reported,18,127.0,41.645,-87.1225
997.0,540.0,2738999.0,0.579,40.0,['SUB'],1,2014,0,Michigan City Generating Station,2723002.44,15990.642,SUB,99.41597047014332,not reported,18,91.0,41.7208,-86.9086
1001.0,1062.0,4520672.0,0.4861670406523632,43.0,"['BIT', 'BIT']",2,2014,"['DFO', 'DFO', 'DFO', 'DFO', 'NG']",Cayuga,4516095.1,3447.996,BIT,99.75082950836477,not reported,18,165.0,39.9242,-87.4244
1004.0,804.5,2178808.0,0.3368405655753054,1.0,"['SGC', 'SGC', 'SGC']",3,2014,0,Edwardsport Generating Station,1768858.61,41.966,SGC,81.18469410797096,not reported,18,83.0,38.8067,-87.2472
1008.0,300.0,896798.0,0.3411056425192741,54.5,"['BIT', 'BIT']",2,2014,0,R Gallagher,889080.66,3524.451,BIT,99.13945593290919,not reported,18,43.0,38.2636,-85.8381
1010.0,860.2,1888468.0,0.2707929083256904,53.4108346896071,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2014,"['DFO', 'DFO', 'DFO', 'SGP', 'SGP']",Wabash River Gen Station,1875705.5,27214.614,SGC,59.09600815634809,not reported,18,167.0,39.53,-87.4247
1012.0,368.9,1532180.0,0.5167565658081948,42.96774193548367,"['BIT', 'BIT']",2,2014,0,F B Culley Generating Station,1507412.2,1895.895,BIT,98.3834923516268,not reported,18,173.0,37.9111,-87.3275
1024.0,24.1,21368.0,0.19399999999999998,53.771784232365235,"['BIT', 'BIT']",2,2014,0,Crawfordsville Power Plant,21368.0,667.13,BIT,100.0,not reported,18,107.0,40.048889,-86.8992
1032.0,43.0,114789.0,0.308092918310988,52.511627906976855,"['BIT', 'BIT']",2,2014,0,Logansport,114789.0,1862.499,BIT,100.0,not reported,18,17.0,40.758858,-86.360289
1037.0,34.5,0.0,0.0,58.62318840579701,"['BIT', 'BIT']",2,2014,['DFO'],Peru (IN),0.0,0.034,DFO,0.0,not reported,18,103.0,40.7551,-86.0575
1040.0,93.9,45133.0,0.05536275009416613,47.32587859424916,"['BIT', 'BIT']",2,2014,0,Whitewater Valley,44698.402,1157.834,BIT,99.03707265193982,not reported,18,177.0,39.8028,-84.8953
1043.0,233.2,600019.0,0.29400386821084,44.0,"['BIT', 'BIT']",2,2014,0,Frank E Ratts,597010.04,8548.742,BIT,99.49852188348353,not reported,18,125.0,38.5201,-87.2662
1047.0,274.5,1329018.0,0.553,37.0,['SUB'],1,2014,0,Lansing,1325241.523,5259.915,SUB,99.7265004395335,not reported,19,5.0,43.3359,-91.1675
1048.0,218.5,787813.0,0.41200000000000003,47.0,['SUB'],1,2014,0,Milton L Kapp,786805.73,3023.874,SUB,99.87214389660546,not reported,19,45.0,41.8081,-90.233611
1073.0,213.4,703370.0,0.4382180189658359,47.05623242736624,"['SUB', 'SUB', 'SUB']",3,2014,0,Prairie Creek,700008.12,3259.242,SUB,99.52203221768904,not reported,19,113.0,41.944039,-91.639167
1081.0,136.0,641845.0,0.539,53.0,['SUB'],1,2014,0,Riverside (1081),614930.49,2167.476,SUB,96.71212154775664,not reported,19,163.0,41.54,-90.4481
1082.0,1778.9,10799462.0,0.7014419421078569,22.539715554556096,"['SUB', 'SUB', 'SUB', 'SUB']",4,2014,0,Walter Scott Jr. Energy Center,10771947.0,13749.28,SUB,99.74521520598493,not reported,19,155.0,41.18,-95.8408
1091.0,1080.3,3342137.0,0.35848024422697217,41.46653707303517,"['SUB', 'SUB', 'SUB']",3,2014,0,George Neal North,3308202.6,6501.223,SUB,98.98465070804919,not reported,19,193.0,42.299794,-96.361707
1104.0,212.0,1122914.0,0.605,46.0,['SUB'],1,2014,"['NG', 'NG', 'NG', 'NG']",Burlington (IA),1122258.9,3657.071,SUB,99.85184514888145,not reported,19,57.0,40.7412,-91.116667
1122.0,108.8,283170.0,0.32653153582653527,36.82536764705878,"['SUB', 'SUB']",2,2014,0,Ames,257526.35,659.735,SUB,90.94407888587011,not reported,19,169.0,42.0258,-93.6089
1131.0,16.5,-32.0,-0.0,51.0,['BIT'],1,2014,['NG'],Streeter Station,11567.547,81.698,BIT,84.34845413446114,not reported,19,13.0,42.5267,-92.4394
1167.0,293.5,958600.0,0.4160763300646777,35.66439522998303,"['SUB', 'SUB', 'SUB', 'SUB']",4,2014,0,Muscatine,953090.58,1606.55,SUB,99.4252635116826,not reported,19,139.0,41.3917,-91.0569
1241.0,1578.0,7939783.0,0.5800524700738043,39.26362484157153,"['SUB', 'SUB']",2,2014,0,La Cygne,7919393.82,12638.623,SUB,99.74320200012559,not reported,20,107.0,38.3481,-94.6456
1250.0,566.0,3673824.0,0.7431983105342009,46.60070671378094,"['SUB', 'SUB', 'SUB']",3,2014,0,Lawrence Energy Center,3671686.8,1845.438,SUB,99.94182652720338,not reported,20,45.0,39.0072,-95.269167
1252.0,232.0,1328608.0,0.6582682597124208,53.767241379310235,"['SUB', 'SUB']",2,2014,0,Tecumseh Energy Center,1322206.7,4545.202,SUB,99.51819183704745,not reported,20,177.0,39.0539,-95.568889
1295.0,239.1,1071103.0,0.5444474098195972,45.04767879548308,"['SUB', 'SUB']",2,2014,"['NG', 'DFO', 'DFO']",Quindaro,1049513.9,3684.348,SUB,97.8607903368476,not reported,20,209.0,39.1492,-94.6381
1353.0,1096.8,4708473.0,0.4907335301699723,46.53446389496685,"['BIT', 'BIT']",2,2014,0,Big Sandy,4693182.6,32833.898,BIT,99.67525724542088,not reported,21,127.0,38.1707,-82.6176
1355.0,757.1,2635917.0,0.4030332434594868,46.99735834103831,"['BIT', 'BIT', 'BIT']",3,2014,"['NG', 'NG', 'NG', 'NG', 'NG', 'NG', 'NG']",E W Brown,2631464.4,1905.398,BIT,83.73195882520696,not reported,21,167.0,37.78831,-84.71257
1356.0,2225.8999999999996,12606172.0,0.6484530819506508,35.00139269508941,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Ghent,12594773.0,14851.282,BIT,99.90957871029588,not reported,21,41.0,38.7497,-85.035
1357.0,188.6,1027826.0,0.6298810187716598,56.98833510074223,"['BIT', 'BIT']",2,2014,0,Green River,1026098.5,21967.326,BIT,99.83192719324838,not reported,21,177.0,37.3636,-87.1214
1363.0,644.6,2503872.0,0.4686291787279861,47.74681973316774,"['BIT', 'BIT', 'BIT']",3,2014,0,Cane Run,2491390.3,8762.134,BIT,99.50718835154684,not reported,21,111.0,38.1831,-85.8892
1364.0,1717.1999999999998,8715109.0,0.5882905075541798,36.80398322851124,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Mill Creek,8674077.8,28149.469,BIT,99.52919499749287,not reported,21,111.0,38.0525,-85.9103
1374.0,445.3,2370786.0,0.6183688683837344,43.66494498091197,"['BIT', 'BIT']",2,2014,0,Elmer Smith,2361772.2,5741.381,BIT,99.61979718882216,not reported,21,59.0,37.7942,-87.0608
1378.0,2558.2,13334680.0,0.6000383308785813,47.85270893597044,"['BIT', 'BIT', 'SUB']",3,2014,0,Paradise,13331438.0,19657.255,SUB,99.97568416420002,not reported,21,177.0,37.2608,-86.9783
1379.0,1575.0,7030807.0,0.5104679883831259,60.111111111111086,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",9,2014,0,Shawnee,7020890.5,29834.539,BIT,99.86094450270971,not reported,21,145.0,37.1517,-88.775
1381.0,602.0,1064462.0,0.20371993645616282,44.02159468438549,"['BIT', 'BIT', 'BIT']",3,2014,0,Coleman,1061619.0,923.305,BIT,99.73291241236043,not reported,21,91.0,37.9631,-86.7911
1382.0,405.0,2302384.0,0.6490139681304249,40.493827160493765,"['BIT', 'BIT']",2,2014,0,HMP&L Station 2,2299891.6,6458.871,BIT,99.89174620825568,not reported,21,101.0,37.6469,-87.5028
1383.0,96.0,199402.0,0.237,48.0,['BIT'],1,2014,['NG'],Robert Reid,203000.07,5743.159,BIT,99.4279222995055,not reported,21,233.0,37.6461,-87.5019
1384.0,344.0,1029440.0,0.34392760529996896,46.320930232557885,"['BIT', 'BIT']",2,2014,0,John S. Cooper,1026750.5,4323.857,BIT,99.73874174232226,not reported,21,199.0,36.9981,-84.5919
1385.0,216.0,16062.0,0.011812103100485619,56.625,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,William C. Dale,15754.292,138.852,BIT,98.08424853691943,not reported,21,49.0,37.8806,-84.2619
1552.0,399.8,491179.0,0.1450929518566551,51.952476238118834,"['SUB', 'SUB']",2,2014,['DFO'],C P Crane,485407.91,1887.156,SUB,98.23545506579005,not reported,24,5.0,39.323604,-76.365119
1554.0,495.0,1253309.0,0.302885799910477,49.92323232323224,"['BIT', 'BIT']",2,2014,"['NG', 'RFO', 'DFO']",Herbert A Wagner,1222187.35,9610.259,BIT,88.60397713615879,not reported,24,3.0,39.1781,-76.5268
1571.0,728.0,2526948.0,0.39859100226834904,49.5,"['BIT', 'BIT']",2,2014,"['RFO', 'RFO', 'DFO', 'DFO', 'DFO', 'DFO', 'DFO', 'DFO', 'DFO']",Chalk Point,2433948.0,3928.48,BIT,81.85104457129849,not reported,24,33.0,38.5444,-76.6861
1572.0,588.0,1189287.0,0.2310589815578578,53.66666666666674,"['BIT', 'BIT', 'BIT']",3,2014,"['DFO', 'NG', 'NG']",Dickerson,1181501.2,684.851,BIT,93.25724488633988,not reported,24,31.0,39.2097,-77.4644
1573.0,1252.0,6134203.0,0.5592168240927142,43.5,"['BIT', 'BIT']",2,2014,"['DFO', 'DFO', 'DFO', 'DFO', 'DFO', 'DFO']",Morgantown,6127018.1,2961.76,BIT,99.12182053811178,not reported,24,17.0,38.3592,-76.9767
1619.0,1124.6,2624612.0,0.2770942600277679,47.35728258936456,"['BIT', 'BIT', 'BIT']",3,2014,['RFO'],Brayton Point,2573319.3,1455.591,BIT,94.6891709901472,not reported,25,5.0,41.7103,-71.1931
1695.0,312.6,1888680.0,0.6922107185971155,57.49999999999977,"['SUB', 'SUB']",2,2014,0,B C Cobb,1862029.61,9266.689,SUB,98.5889405358708,not reported,26,121.0,43.258768,-86.242268
1702.0,544.0,2059011.0,0.8645672422342572,54.0,"['SUB', 'SUB', 'SUB', 'SUB']",4,2014,0,Dan E Karn,2011851.08,6353.266,SUB,98.21065299707502,not reported,26,17.0,43.644996,-83.840074
1710.0,1560.8,8591311.0,0.631492661015298,40.213480266529814,"['SUB', 'SUB', 'SUB']",3,2014,0,J H Campbell,8574687.15,25760.839,SUB,99.80650430343107,not reported,26,139.0,42.910296,-86.20074
1720.0,312.6,1710907.0,0.6315817604346701,57.5,"['SUB', 'SUB']",2,2014,0,J C Weadock,1708673.06,6550.63,SUB,99.86943118253271,not reported,26,17.0,43.639927,-83.844712
1723.0,345.4,1818779.0,0.6051821821122852,61.61551823972172,"['SUB', 'SUB', 'SUB']",3,2014,0,J R Whiting,1813192.89,6439.095,SUB,99.6928672403223,not reported,26,115.0,41.792114,-83.44948
1733.0,3279.6000000000004,15294729.0,0.5486141060753675,41.24917672886977,"['SUB', 'SUB', 'SUB', 'SUB']",4,2014,"['DFO', 'DFO', 'DFO', 'DFO', 'DFO']",Monroe,14572302.7,6286.176,SUB,95.27580663353,not reported,26,115.0,41.8906,-83.3464
1740.0,650.6,2295825.0,0.40522746725033487,56.449584998463024,"['SUB', 'SUB']",2,2014,"['DFO', 'DFO', 'DFO', 'DFO']",River Rouge,2125977.45,9722.985,SUB,92.6006847122314,not reported,26,163.0,42.2739,-83.1119
1743.0,1547.0,5414559.0,0.4081544341838365,53.33451842275372,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",6,2014,['DFO'],St. Clair,5339461.09,27453.259,SUB,98.58796567215322,not reported,26,147.0,42.7642,-82.4719
1745.0,775.5,2535808.0,0.3885971942670739,51.72533849129604,"['SUB', 'SUB', 'SUB']",3,2014,0,Trenton Channel,2524495.8,15512.922,SUB,99.55389975129056,not reported,26,163.0,42.1217,-83.1808
1769.0,450.0,1892723.0,0.4952347496173503,37.200000000000045,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2014,0,Presque Isle,1887005.791,6303.74,SUB,99.69793567768028,not reported,26,103.0,46.5789,-87.395
1771.0,23.0,24555.0,0.12207611484422723,56.0,"['BIT', 'BIT']",2,2014,['DFO'],Escanaba,24544.154,603.893,BIT,98.81297153669631,not reported,26,41.0,45.771667,-87.063922
1825.0,80.0,174462.0,0.249,31.0,['BIT'],1,2014,0,J B Sims,173758.74,167.442,BIT,99.596896179164,not reported,26,139.0,43.0706,-86.235
1830.0,62.8,51238.0,0.15847921464538037,50.74840764331179,"['BIT', 'BIT', 'BIT']",3,2014,0,James De Young,51238.0,117.535,BIT,100.0,not reported,26,139.0,42.7956,-86.1133
1831.0,331.0,548801.0,0.22826581037570998,49.48036253776445,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2014,0,Eckert Station,547162.64,2312.182,SUB,99.61959938104768,not reported,26,65.0,42.71839,-84.55808
1832.0,154.7,935529.0,0.6899999999999998,41.0,['SUB'],1,2014,0,Erickson,934476.6,3626.572,SUB,99.88750770930139,not reported,26,45.0,42.692222,-84.657222
1843.0,77.5,303816.0,0.0,36.56129032258059,"['BIT', 'BIT', 'SUB']",3,2014,0,Shiras,303682.779,245.823,SUB,99.95614911729221,not reported,26,103.0,46.530598,-87.392206
1866.0,11.5,5708.0,0.057,66.0,['BIT'],1,2014,"['NG', 'DFO', 'DFO', 'DFO']",Wyandotte,21983.501,136.608,NG,21.133917515862336,not reported,26,163.0,42.2081,-83.1453
1891.0,116.0,346846.0,0.3410721069293,61.0,"['SUB', 'SUB']",2,2014,0,Laskin Energy Center,343063.05,245.211,SUB,98.90932892093127,not reported,27,137.0,47.5306,-92.1619
1893.0,1072.5,7359661.0,0.7877479996700935,39.316083916083926,"['SUB', 'SUB', 'SUB', 'SUB']",4,2014,0,Boswell Energy Center,7340643.9,4576.015,SUB,99.74160315376872,not reported,27,61.0,47.2611,-93.6528
1904.0,276.79999999999995,1411026.0,0.5851346835565043,56.05202312138704,"['SUB', 'SUB']",2,2014,"['NG', 'NG']",Black Dog,1392071.4,3953.376,SUB,75.57005107086196,not reported,27,37.0,44.8108,-93.2501
1915.0,598.4,2992942.0,0.571,56.0,['SUB'],1,2014,0,Allen S King,2985966.4,1608.563,SUB,99.76693280126234,not reported,27,163.0,45.03,-92.7786
1943.0,129.4,581566.0,0.5188516935309149,52.1020092735705,"['SUB', 'SUB']",2,2014,['WAT'],Hoot Lake,580642.05,2421.228,SUB,99.04595443643923,not reported,27,111.0,46.290641,-96.043252
1979.0,35.9,146028.98200000002,0.4855103973607102,32.61002785515325,"['SUB', 'SUB', 'SUB']",3,2014,0,Hibbing,97331.821,285.747,SUB,66.65239986402152,not reported,27,137.0,47.4294,-92.935
2008.0,99.0,-4901.0,-0.0,50.404040404040416,"['BIT', 'BIT', 'BIT', 'BIT']",4,2014,0,Silver Lake,0.0,0.002,NG,not reported,not reported,27,109.0,44.02818,-92.460377
2018.0,26.2,93358.0,0.4185554639131087,47.86641221374043,"['SUB', 'SUB']",2,2014,0,Virginia,47386.374,134.229,WDS,50.75770046487714,not reported,27,137.0,47.522428,-92.540951
2022.0,18.0,29052.0,0.184,44.0,['SUB'],1,2014,"['NG', 'WND', 'WND']",Willmar,21903.805,0.02,NG,60.29953200275292,not reported,27,67.0,45.121705,-95.053236
2049.0,877.2,4153408.0,0.5431147315650183,42.705426356589214,"['BIT', 'BIT']",2,2014,"['NG', 'NG', 'NG', 'NG']",Watson Electric Generating Plant,3922510.1,70666.494,BIT,93.11877463097716,not reported,28,47.0,30.4392,-89.0286
2076.0,212.8,1060478.0,0.569,44.0,['SUB'],1,2014,0,Asbury,1054198.462,6318.333,SUB,99.40785758986446,not reported,29,97.0,37.361315,-94.58926
2079.0,594.3,3343322.0,0.642,45.0,['SUB'],1,2014,"['NG', 'NG', 'NG', 'NG']",Hawthorn,3334867.2,1441.394,SUB,97.70560461390296,not reported,29,95.0,39.1306,-94.4778
2080.0,564.0,2870969.0,0.5829004478975565,53.33333333333326,"['SUB', 'SUB', 'SUB']",3,2014,0,Montrose,2856381.0,8604.213,SUB,99.49188008725132,not reported,29,83.0,38.3114,-93.9348
